0.19621,0.079789,1.66,0.23619,0.17972,1.6787,0.36678,0.13671,1.6192,0.32534,0.0067382,1.6178
0.1513,0.028532,1.6649,0.16885,0.13203,1.6958,0.30678,0.12138,1.6337,0.29095,-0.012833,1.6165
0.057373,-0.01259,1.6618,0.047269,0.089322,1.7018,0.18508,0.11693,1.6419,0.20193,-0.014612,1.6126
-0.049458,-0.033717,1.6572,-0.070268,0.063546,1.7032,0.065226,0.10792,1.6471,0.09438,-0.01869,1.6091
-0.13084,-0.034137,1.6621,-0.15209,0.062721,1.7092,-0.019613,0.11049,1.649,0.010882,-0.014933,1.6086
-0.20061,-0.018958,1.656,-0.22685,0.077695,1.7027,-0.094768,0.12978,1.6482,-0.057773,0.005909,1.6093
-0.20745,0.035158,1.6532,-0.24139,0.13311,1.6912,-0.11046,0.18973,1.6387,-0.06389,0.065708,1.6127
-0.16911,0.11845,1.6673,-0.20693,0.21431,1.7033,-0.080455,0.27653,1.6439,-0.029616,0.1537,1.6183
-0.1363,0.19626,1.6715,-0.18596,0.28404,1.7157,-0.075793,0.36742,1.65,-0.0077837,0.25551,1.6139
-0.1301,0.25136,1.6701,-0.18854,0.33384,1.7159,-0.088866,0.42927,1.6508,-0.0081895,0.32424,1.6116
-0.15055,0.27925,1.6695,-0.21333,0.36021,1.7126,-0.11557,0.45763,1.6492,-0.02933,0.35613,1.614
-0.17993,0.27519,1.6664,-0.24138,0.35908,1.7063,-0.13742,0.45209,1.6474,-0.053226,0.34738,1.6171
-0.19279,0.22538,1.6638,-0.24667,0.31533,1.7038,-0.13423,0.39861,1.644,-0.060942,0.28619,1.6141
-0.19472,0.12895,1.6584,-0.23496,0.22543,1.7001,-0.1113,0.29199,1.6405,-0.056243,0.17117,1.6099
-0.19728,0.025292,1.6532,-0.22185,0.12481,1.698,-0.090814,0.1741,1.6379,-0.055564,0.048188,1.6017
-0.22936,-0.065241,1.6577,-0.24192,0.031866,1.7068,-0.10883,0.074022,1.646,-0.085716,-0.052041,1.5996
-0.28367,-0.11456,1.6433,-0.30115,-0.01932,1.7006,-0.16679,0.028165,1.6487,-0.13951,-0.093318,1.5949
-0.32766,-0.097263,1.6308,-0.33867,-2.593e-06,1.6851,-0.19732,0.033765,1.6396,-0.18021,-0.091687,1.5913
-0.32916,-0.060246,1.6052,-0.34389,0.040308,1.6519,-0.20157,0.072377,1.6105,-0.18097,-0.055915,1.5729
-0.28371,-0.011036,1.5543,-0.28685,0.092742,1.5957,-0.13899,0.10419,1.5608,-0.13512,-0.027961,1.5324
-0.13414,-0.019759,1.5343,-0.12989,0.081629,1.5772,0.019145,0.08335,1.5389,0.011944,-0.048699,1.508
0.12637,-0.086041,1.5748,0.11189,0.0156,1.613,0.24912,0.048821,1.555,0.27085,-0.084303,1.5304
0.31297,-0.12712,1.6068,0.29807,-0.02457,1.6434,0.42946,0.011387,1.5728,0.45131,-0.12179,1.5478
0.3965,-0.14399,1.5958,0.39262,-0.041359,1.6366,0.5185,-0.010926,1.5529,0.52803,-0.14514,1.5227
0.38601,-0.13002,1.5423,0.39396,-0.025651,1.5795,0.5181,-0.0096083,1.4882,0.51302,-0.14424,1.4604
0.27825,-0.06403,1.4707,0.2992,0.042065,1.5026,0.41932,0.040085,1.4002,0.40006,-0.095437,1.3819
0.26727,-0.071481,1.4596,0.27961,0.035706,1.4911,0.3992,0.043314,1.3899,0.3907,-0.092604,1.371
0.32364,-0.11323,1.4405,0.33506,-0.006465,1.4736,0.45786,0.003398,1.3784,0.45008,-0.13287,1.3571
0.39629,-0.15416,1.4252,0.40946,-0.049543,1.4625,0.5297,-0.034848,1.3664,0.52062,-0.17065,1.3386
0.45145,-0.18476,1.4126,0.46874,-0.083692,1.4556,0.58559,-0.06384,1.3555,0.57168,-0.1986,1.3196
0.48994,-0.20269,1.3968,0.50893,-0.1033,1.4426,0.6216,-0.079255,1.3388,0.60637,-0.21299,1.2992
0.4996,-0.19511,1.3867,0.51578,-0.094177,1.4303,0.62828,-0.068962,1.3262,0.61695,-0.20407,1.2897
